TxPackets;TxTime;TxId;xPos;yPos
320910;17757;11;99;17
320929;17760;1;71;52
320948;17760;6;78;15
320967;17762;16;32;89
320986;17763;9;4;40
321005;17763;13;87;90
321024;17763;15;3;8
321043;17764;4;59;25
321062;17764;14;8;71
321081;17765;3;17;55
321100;17766;-1;66;72
321119;17767;18;63;53
321138;17769;0;65;54
321157;17770;10;42;16
321176;17772;5;31;25
321195;17772;8;86;96
321214;17773;2;5;26
321233;17775;12;40;47
321252;17776;7;42;76
321271;17776;17;17;41
321290;17777;11;99;17
321309;17780;1;71;52
321328;17780;6;78;15
321347;17782;16;32;89
321366;17783;9;4;40
321385;17783;13;87;90
321404;17783;15;3;8
321423;17784;4;59;25
321442;17784;14;8;71
321461;17785;3;17;55
321480;17786;-1;66;72
321499;17787;18;63;53
321518;17789;0;65;54
321537;17790;10;42;16
321556;17792;5;31;25
321575;17792;8;86;96
321594;17793;2;5;26
321613;17795;12;40;47
321632;17796;7;42;76
321651;17796;17;17;41
321670;17797;11;99;17
321689;17800;1;71;52
321708;17800;6;78;15
321727;17802;16;32;89
321746;17803;9;4;40
321765;17803;13;87;90
321784;17803;15;3;8
321803;17804;4;59;25
321822;17804;14;8;71
321841;17805;3;17;55
321860;17806;-1;66;72
321879;17807;18;63;53
321898;17809;0;65;54
321917;17810;10;42;16
321936;17812;5;31;25
321955;17812;8;86;96
321974;17813;2;5;26
321993;17815;12;40;47
322012;17816;7;42;76
322031;17816;17;17;41
322050;17817;11;99;17
322069;17820;1;71;52
322088;17820;6;78;15
322107;17822;16;32;89
322126;17823;9;4;40
322145;17823;13;87;90
322164;17823;15;3;8
322183;17824;4;59;25
322202;17824;14;8;71
322221;17825;3;17;55
322240;17826;-1;66;72
322259;17827;18;63;53
322278;17829;0;65;54
322297;17830;10;42;16
322316;17832;5;31;25
322335;17832;8;86;96
322354;17833;2;5;26
322373;17835;12;40;47
322392;17836;7;42;76
322411;17836;17;17;41
322430;17837;11;99;17
322449;17840;1;71;52
322468;17840;6;78;15
322487;17842;16;32;89
322506;17843;9;4;40
322525;17843;13;87;90
322544;17843;15;3;8
322563;17844;4;59;25
322582;17844;14;8;71
322601;17845;3;17;55
322620;17846;-1;66;72
322639;17847;18;63;53
322658;17849;0;65;54
322677;17850;10;42;16
322696;17852;5;31;25
322715;17852;8;86;96
322734;17853;2;5;26
322753;17855;12;40;47
322772;17856;7;42;76
322791;17856;17;17;41
322810;17857;11;99;17
322829;17860;1;71;52
322848;17860;6;78;15
322867;17862;16;32;89
322886;17863;9;4;40
322905;17863;13;87;90
322924;17863;15;3;8
322943;17864;4;59;25
322962;17864;14;8;71
322981;17865;3;17;55
323000;17866;-1;66;72
323019;17867;18;63;53
323038;17869;0;65;54
323057;17870;10;42;16
323076;17872;5;31;25
323095;17872;8;86;96
323114;17873;2;5;26
323133;17875;12;40;47
323152;17876;7;42;76
323171;17876;17;17;41
323190;17877;11;99;17
323209;17880;1;71;52
323228;17880;6;78;15
323247;17882;16;32;89
323266;17883;9;4;40
323285;17883;13;87;90
323304;17883;15;3;8
323323;17884;4;59;25
323342;17884;14;8;71
323361;17885;3;17;55
323380;17886;-1;66;72
323399;17887;18;63;53
323418;17889;0;65;54
323437;17890;10;42;16
323456;17892;5;31;25
323475;17892;8;86;96
323494;17893;2;5;26
323513;17895;12;40;47
323532;17896;7;42;76
323551;17896;17;17;41
323570;17897;11;99;17
323589;17900;1;71;52
323608;17900;6;78;15
323627;17902;16;32;89
323646;17903;9;4;40
323665;17903;13;87;90
323684;17903;15;3;8
323703;17904;4;59;25
323722;17904;14;8;71
323741;17905;3;17;55
323760;17906;-1;66;72
323779;17907;0;65;54
323798;17907;18;63;53
323817;17910;10;42;16
323836;17912;5;31;25
323855;17912;8;86;96
323874;17913;2;5;26
323893;17915;12;40;47
323912;17916;7;42;76
323931;17916;17;17;41
323950;17917;11;99;17
323969;17920;1;71;52
323988;17920;6;78;15
324007;17922;16;32;89
324026;17923;9;4;40
324045;17923;13;87;90
324064;17923;15;3;8
324083;17924;4;59;25
324102;17924;14;8;71
324121;17925;3;17;55
324140;17926;-1;66;72
324159;17927;0;65;54
324178;17927;18;63;53
324197;17930;10;42;16
324216;17932;5;31;25
324235;17932;8;86;96
324254;17933;2;5;26
324273;17933;11;99;17
324292;17935;12;40;47
324311;17936;7;42;76
324330;17936;17;17;41
324349;17940;1;71;52
324368;17940;6;78;15
324387;17942;16;32;89
324406;17943;9;4;40
324425;17943;13;87;90
324444;17943;15;3;8
324463;17944;4;59;25
324482;17944;14;8;71
324501;17945;3;17;55
324520;17946;-1;66;72
324539;17947;0;65;54
324558;17947;18;63;53
324577;17950;10;42;16
324596;17952;5;31;25
324615;17952;8;86;96
324634;17953;2;5;26
324653;17953;11;99;17
324672;17955;12;40;47
324691;17956;7;42;76
324710;17956;17;17;41
324729;17960;1;71;52
324748;17960;6;78;15
324767;17962;16;32;89
324786;17963;9;4;40
324805;17963;13;87;90
324824;17963;15;3;8
324843;17964;4;59;25
324862;17964;14;8;71
324881;17965;3;17;55
324900;17966;-1;66;72
324919;17967;0;65;54
324938;17967;18;63;53
324957;17970;10;42;16
324976;17972;5;31;25
324995;17972;8;86;96
325014;17973;2;5;26
325033;17973;11;99;17
325052;17975;12;40;47
325071;17976;7;42;76
325090;17976;17;17;41
325109;17980;1;71;52
325128;17980;6;78;15
325147;17982;16;32;89
325166;17983;9;4;40
325185;17983;13;87;90
325204;17983;15;3;8
325223;17984;4;59;25
325242;17984;14;8;71
325261;17985;3;17;55
325280;17986;-1;66;72
325299;17987;0;65;54
325318;17987;18;63;53
325337;17990;10;42;16
325356;17992;5;31;25
325375;17992;8;86;96
325394;17993;2;5;26
325413;17993;11;99;17
325432;17995;12;40;47
325451;17996;7;42;76
325470;17996;17;17;41
325489;18000;1;71;52
325508;18000;6;78;15
325527;18002;16;32;89
325546;18003;9;4;40
325565;18003;13;87;90
325584;18003;15;3;8
325603;18004;4;59;25
325622;18004;14;8;71
325641;18005;3;17;55
325660;18006;-1;66;72
325679;18007;0;65;54
325698;18007;18;63;53
325717;18010;10;42;16
325736;18011;15;3;8
325755;18012;5;31;25
325774;18012;7;42;76
325793;18012;8;86;96
325812;18013;2;5;26
325831;18013;11;99;17
325850;18015;12;40;47
325869;18016;17;17;41
325888;18020;1;71;52
325907;18020;6;78;15
325926;18022;16;32;89
325945;18023;9;4;40
325964;18023;13;87;90
325983;18024;4;59;25
326002;18024;14;8;71
326021;18025;3;17;55
326040;18026;-1;66;72
326059;18027;0;65;54
326078;18027;18;63;53
326097;18030;10;42;16
326116;18031;15;3;8
326135;18032;5;31;25
326154;18032;7;42;76
326173;18032;8;86;96
326192;18033;2;5;26
326211;18033;11;99;17
326230;18035;12;40;47
326249;18036;17;17;41
326268;18040;1;71;52
326287;18040;6;78;15
326306;18042;16;32;89
326325;18043;9;4;40
326344;18043;13;87;90
326363;18044;4;59;25
326382;18044;14;8;71
326401;18045;3;17;55
326420;18046;-1;66;72
326439;18047;0;65;54
326458;18047;18;63;53
326477;18050;10;42;16
326496;18051;15;3;8
326515;18052;5;31;25
326534;18052;7;42;76
326553;18052;8;86;96
326572;18053;2;5;26
326591;18053;11;99;17
326610;18055;12;40;47
326629;18056;17;17;41
326648;18060;1;71;52
326667;18060;6;78;15
326686;18062;16;32;89
326705;18063;9;4;40
326724;18063;13;87;90
326743;18064;4;59;25
326762;18064;14;8;71
326781;18065;3;17;55
326800;18066;-1;66;72
326819;18067;0;65;54
326838;18067;18;63;53
326857;18070;10;42;16
326876;18071;15;3;8
326895;18072;5;31;25
326914;18072;7;42;76
326933;18072;8;86;96
326952;18073;2;5;26
326971;18073;11;99;17
326990;18075;12;40;47
327009;18076;17;17;41
327028;18078;18;63;53
327047;18080;1;71;52
327066;18080;6;78;15
327085;18082;16;32;89
327104;18083;9;4;40
327123;18083;13;87;90
327142;18084;4;59;25
327161;18084;14;8;71
327180;18085;3;17;55
327199;18086;-1;66;72
327218;18087;0;65;54
327237;18090;10;42;16
327256;18091;15;3;8
327275;18092;5;31;25
327294;18092;7;42;76
327313;18092;8;86;96
327332;18093;2;5;26
327351;18093;11;99;17
327370;18095;12;40;47
327389;18096;17;17;41
327408;18098;18;63;53
327427;18100;1;71;52
327446;18100;6;78;15
327465;18102;16;32;89
327484;18103;9;4;40
327503;18103;13;87;90
327522;18104;4;59;25
327541;18104;14;8;71
327560;18105;3;17;55
327579;18106;-1;66;72
327598;18107;0;65;54
327617;18108;1;71;52
327636;18110;10;42;16
327655;18111;15;3;8
327674;18112;5;31;25
327693;18112;7;42;76
327712;18112;8;86;96
327731;18113;2;5;26
327750;18113;11;99;17
327769;18114;-1;66;72
327788;18115;12;40;47
327807;18116;17;17;41
327826;18118;18;63;53
327845;18120;6;78;15
327864;18122;16;32;89
327883;18123;9;4;40
327902;18123;13;87;90
327921;18124;4;59;25
327940;18124;14;8;71
327959;18125;3;17;55
327978;18127;0;65;54
327997;18128;1;71;52
328016;18130;10;42;16
328035;18131;15;3;8
328054;18132;5;31;25
328073;18132;7;42;76
328092;18132;8;86;96
328111;18133;2;5;26
328130;18133;11;99;17
328149;18134;-1;66;72
328168;18135;12;40;47
328187;18136;17;17;41
328206;18138;18;63;53
328225;18140;6;78;15
328244;18142;16;32;89
328263;18143;9;4;40
328282;18143;13;87;90
328301;18144;4;59;25
328320;18144;14;8;71
328339;18145;3;17;55
328358;18147;0;65;54
328377;18148;1;71;52
328396;18150;10;42;16
328415;18151;15;3;8
328434;18152;5;31;25
328453;18152;7;42;76
328472;18152;8;86;96
328491;18153;2;5;26
328510;18153;11;99;17
328529;18154;-1;66;72
328548;18155;12;40;47
328567;18156;17;17;41
328586;18158;18;63;53
328605;18160;6;78;15
328624;18162;16;32;89
328643;18163;9;4;40
328662;18163;13;87;90
328681;18164;4;59;25
328700;18164;14;8;71
328719;18165;3;17;55
328738;18167;0;65;54
328757;18168;1;71;52
328776;18170;10;42;16
328795;18171;15;3;8
328814;18172;5;31;25
328833;18172;7;42;76
328852;18172;8;86;96
328871;18173;2;5;26
328890;18173;11;99;17
328909;18174;-1;66;72
328928;18175;12;40;47
328947;18176;17;17;41
328966;18178;18;63;53
328985;18180;6;78;15
329004;18182;16;32;89
329023;18183;9;4;40
329042;18183;13;87;90
329061;18184;4;59;25
329080;18184;14;8;71
329099;18185;3;17;55
329118;18187;0;65;54
329137;18188;1;71;52
329156;18190;10;42;16
329175;18191;15;3;8
329194;18192;5;31;25
329213;18192;7;42;76
329232;18192;8;86;96
329251;18193;2;5;26
329270;18193;11;99;17
329289;18194;-1;66;72
329308;18195;12;40;47
329327;18196;17;17;41
329346;18198;18;63;53
329365;18199;9;4;40
329384;18200;6;78;15
329403;18202;16;32;89
329422;18203;13;87;90
329441;18204;4;59;25
329460;18204;14;8;71
329479;18205;3;17;55
329498;18207;0;65;54
329517;18208;1;71;52
329536;18210;10;42;16
329555;18211;15;3;8
329574;18212;5;31;25
329593;18212;7;42;76
329612;18212;8;86;96
329631;18213;2;5;26
329650;18213;11;99;17
329669;18214;-1;66;72
329688;18215;12;40;47
329707;18216;17;17;41
329726;18218;18;63;53
329745;18219;9;4;40
329764;18220;6;78;15
329783;18222;16;32;89
329802;18223;13;87;90
329821;18224;4;59;25
329840;18224;14;8;71
329859;18225;3;17;55
329878;18227;0;65;54
329897;18228;1;71;52
329916;18230;10;42;16
329935;18231;15;3;8
329954;18232;5;31;25
329973;18232;7;42;76
329992;18232;8;86;96
330011;18233;2;5;26
330030;18233;11;99;17
330049;18234;-1;66;72
330068;18235;12;40;47
330087;18236;17;17;41
330106;18238;18;63;53
330125;18239;9;4;40
330144;18240;6;78;15
330163;18242;16;32;89
330182;18243;13;87;90
330201;18244;4;59;25
330220;18244;14;8;71
330239;18245;3;17;55
330258;18247;0;65;54
330277;18248;1;71;52
330296;18250;10;42;16
330315;18251;15;3;8
330334;18252;5;31;25
330353;18252;7;42;76
330372;18252;8;86;96
330391;18253;2;5;26
330410;18253;11;99;17
330429;18254;-1;66;72
330448;18255;12;40;47
330467;18256;17;17;41
330486;18258;18;63;53
330505;18259;9;4;40
330524;18260;6;78;15
330543;18262;16;32;89
330562;18263;13;87;90
330581;18264;4;59;25
330600;18264;14;8;71
330619;18265;3;17;55
330638;18265;10;42;16
330657;18267;0;65;54
330676;18268;1;71;52
330695;18270;3;17;55
330714;18271;15;3;8
330733;18272;5;31;25
330752;18272;7;42;76
330771;18272;8;86;96
330790;18273;2;5;26
330809;18273;11;99;17
330828;18274;-1;66;72
330847;18275;12;40;47
330866;18276;17;17;41
330885;18278;18;63;53
330904;18279;9;4;40
330923;18280;6;78;15
330942;18282;16;32;89
330961;18283;13;87;90
330980;18284;4;59;25
330999;18284;14;8;71
331018;18285;10;42;16
331037;18287;0;65;54
331056;18288;1;71;52
331075;18289;6;78;15
331094;18290;3;17;55
331113;18291;15;3;8
331132;18292;5;31;25
331151;18292;7;42;76
331170;18292;8;86;96
331189;18293;2;5;26
331208;18293;11;99;17
331227;18294;-1;66;72
331246;18295;12;40;47
331265;18296;17;17;41
331284;18298;18;63;53
331303;18299;9;4;40
331322;18302;16;32;89
331341;18303;13;87;90
331360;18304;4;59;25
331379;18304;14;8;71
331398;18305;10;42;16
331417;18307;0;65;54
331436;18308;1;71;52
331455;18309;6;78;15
331474;18310;3;17;55
331493;18311;15;3;8
331512;18312;5;31;25
331531;18312;7;42;76
331550;18312;8;86;96
331569;18313;2;5;26
331588;18313;11;99;17
331607;18314;-1;66;72
331626;18315;12;40;47
331645;18316;17;17;41
331664;18318;14;8;71
331683;18318;18;63;53
331702;18319;9;4;40
331721;18322;16;32;89
331740;18323;13;87;90
331759;18324;4;59;25
331778;18325;10;42;16
331797;18327;0;65;54
331816;18328;1;71;52
331835;18329;6;78;15
331854;18330;3;17;55
331873;18331;15;3;8
331892;18332;5;31;25
331911;18332;7;42;76
331930;18332;8;86;96
331949;18333;2;5;26
331968;18333;11;99;17
331987;18334;-1;66;72
332006;18335;12;40;47
332025;18336;17;17;41
332044;18338;14;8;71
332063;18338;18;63;53
332082;18339;9;4;40
332101;18341;4;59;25
332120;18342;16;32;89
332139;18343;13;87;90
332158;18345;10;42;16
332177;18347;0;65;54
332196;18348;1;71;52
332215;18349;6;78;15
332234;18350;3;17;55
332253;18351;15;3;8
332272;18352;5;31;25
332291;18352;7;42;76
332310;18352;8;86;96
332329;18353;2;5;26
332348;18353;11;99;17
332367;18354;-1;66;72
332386;18355;12;40;47
332405;18356;17;17;41
332424;18358;14;8;71
332443;18358;18;63;53
332462;18359;9;4;40
332481;18361;4;59;25
332500;18362;16;32;89
332519;18363;13;87;90
332538;18365;10;42;16
332557;18367;0;65;54
332576;18368;1;71;52
332595;18369;6;78;15
332614;18370;3;17;55
332633;18371;15;3;8
332652;18372;5;31;25
332671;18372;7;42;76
332690;18372;8;86;96
332709;18373;2;5;26
332728;18373;11;99;17
332747;18374;-1;66;72
332766;18375;12;40;47
332785;18376;17;17;41
332804;18378;14;8;71
332823;18378;18;63;53
332842;18379;9;4;40
332861;18381;4;59;25
332880;18382;16;32;89
332899;18383;13;87;90
332918;18385;10;42;16
332937;18387;0;65;54
332956;18388;1;71;52
332975;18389;6;78;15
332994;18390;3;17;55
333013;18391;15;3;8
333032;18392;5;31;25
333051;18392;7;42;76
333070;18392;8;86;96
333089;18393;2;5;26
333108;18393;11;99;17
333127;18394;-1;66;72
333146;18395;12;40;47
333165;18396;17;17;41
333184;18398;14;8;71
333203;18398;18;63;53
333222;18399;9;4;40
333241;18401;4;59;25
333260;18402;16;32;89
333279;18403;13;87;90
333298;18405;10;42;16
333317;18407;0;65;54
333336;18408;1;71;52
333355;18409;6;78;15
333374;18410;3;17;55
333393;18411;15;3;8
333412;18412;5;31;25
333431;18412;7;42;76
333450;18412;8;86;96
333469;18413;2;5;26
333488;18413;11;99;17
333507;18414;-1;66;72
333526;18415;12;40;47
333545;18416;17;17;41
333564;18418;14;8;71
333583;18418;18;63;53
333602;18419;9;4;40
333621;18421;4;59;25
333640;18422;16;32;89
333659;18423;13;87;90
333678;18425;10;42;16
333697;18427;0;65;54
333716;18428;1;71;52
333735;18429;6;78;15
333754;18430;3;17;55
333773;18431;15;3;8
333792;18432;5;31;25
333811;18432;7;42;76
333830;18432;8;86;96
333849;18433;2;5;26
333868;18433;11;99;17
333887;18434;-1;66;72
333906;18435;12;40;47
333925;18436;17;17;41
333944;18438;14;8;71
333963;18438;18;63;53
333982;18439;9;4;40
334001;18441;4;59;25
334020;18441;13;87;90
334039;18442;16;32;89
334058;18445;10;42;16
334077;18447;0;65;54
334096;18448;1;71;52
334115;18449;6;78;15
334134;18450;3;17;55
334153;18451;15;3;8
334172;18452;5;31;25
334191;18452;7;42;76
334210;18452;8;86;96
334229;18453;2;5;26
334248;18453;11;99;17
334267;18454;-1;66;72
334286;18455;12;40;47
334305;18456;17;17;41
334324;18458;14;8;71
334343;18458;18;63;53
334362;18459;9;4;40
334381;18461;4;59;25
334400;18461;13;87;90
334419;18462;16;32;89
334438;18465;10;42;16
334457;18467;0;65;54
334476;18468;1;71;52
334495;18469;6;78;15
334514;18470;3;17;55
334533;18471;15;3;8
334552;18472;5;31;25
334571;18472;7;42;76
334590;18472;8;86;96
334609;18473;2;5;26
334628;18473;11;99;17
334647;18474;-1;66;72
334666;18475;12;40;47
334685;18476;17;17;41
334704;18478;14;8;71
334723;18478;18;63;53
334742;18479;9;4;40
334761;18481;4;59;25
334780;18481;13;87;90
334799;18482;16;32;89
334818;18485;10;42;16
334837;18487;0;65;54
334856;18488;1;71;52
334875;18489;6;78;15
334894;18490;3;17;55
334913;18491;15;3;8
334932;18492;5;31;25
334951;18492;7;42;76
334970;18492;8;86;96
334989;18493;2;5;26
335008;18493;11;99;17
335027;18494;-1;66;72
335046;18495;12;40;47
335065;18496;17;17;41
335084;18498;14;8;71
335103;18498;18;63;53
335122;18499;9;4;40
335141;18501;4;59;25
335160;18501;13;87;90
335179;18502;16;32;89
335198;18505;10;42;16
335217;18507;0;65;54
335236;18508;1;71;52
335255;18509;6;78;15
335274;18510;3;17;55
335293;18511;15;3;8
335312;18512;5;31;25
335331;18512;7;42;76
335350;18512;8;86;96
335369;18513;2;5;26
335388;18513;11;99;17
335407;18514;-1;66;72
335426;18515;12;40;47
335445;18516;17;17;41
335464;18518;14;8;71
335483;18518;18;63;53
335502;18519;9;4;40
335521;18521;4;59;25
335540;18521;13;87;90
335559;18522;16;32;89
335578;18525;10;42;16
335597;18527;0;65;54
335616;18528;1;71;52
335635;18529;6;78;15
335654;18530;3;17;55
335673;18531;15;3;8
335692;18532;5;31;25
335711;18532;7;42;76
335730;18532;8;86;96
335749;18533;2;5;26
335768;18533;11;99;17
335787;18534;-1;66;72
335806;18535;12;40;47
335825;18536;17;17;41
335844;18538;14;8;71
335863;18538;18;63;53
335882;18539;9;4;40
335901;18541;4;59;25
335920;18541;13;87;90
335939;18542;16;32;89
335958;18545;10;42;16
335977;18547;0;65;54
335996;18548;1;71;52
336015;18549;6;78;15
336034;18550;3;17;55
336053;18551;15;3;8
336072;18552;5;31;25
336091;18552;7;42;76
336110;18552;8;86;96
336129;18553;2;5;26
336148;18553;11;99;17
336167;18554;-1;66;72
336186;18555;12;40;47
336205;18556;17;17;41
336224;18557;15;3;8
336243;18558;14;8;71
336262;18558;18;63;53
336281;18559;9;4;40
336300;18561;4;59;25
336319;18561;13;87;90
336338;18562;16;32;89
336357;18565;10;42;16
336376;18567;0;65;54
336395;18568;1;71;52
336414;18569;6;78;15
336433;18570;3;17;55
336452;18572;5;31;25
336471;18572;7;42;76
336490;18572;8;86;96
336509;18573;2;5;26
336528;18573;11;99;17
336547;18574;-1;66;72
336566;18575;12;40;47
336585;18576;17;17;41
336604;18577;15;3;8
336623;18578;14;8;71
336642;18578;18;63;53
336661;18579;9;4;40
336680;18581;4;59;25
336699;18581;13;87;90
336718;18582;16;32;89
336737;18585;10;42;16
336756;18587;0;65;54
336775;18588;1;71;52
336794;18589;6;78;15
336813;18590;3;17;55
336832;18592;5;31;25
336851;18592;7;42;76
336870;18592;8;86;96
336889;18593;2;5;26
336908;18593;11;99;17
336927;18594;-1;66;72
336946;18595;12;40;47
336965;18596;17;17;41
336984;18597;15;3;8
337003;18598;14;8;71
337022;18598;18;63;53
337041;18599;9;4;40
337060;18601;4;59;25
337079;18601;13;87;90
337098;18602;16;32;89
337117;18605;10;42;16
337136;18607;0;65;54
337155;18608;1;71;52
337174;18609;6;78;15
337193;18610;3;17;55
337212;18612;5;31;25
337231;18612;7;42;76
337250;18612;8;86;96
337269;18613;2;5;26
337288;18613;11;99;17
337307;18614;-1;66;72
337326;18615;12;40;47
337345;18616;17;17;41
337364;18617;15;3;8
337383;18618;14;8;71
337402;18618;18;63;53
337421;18619;9;4;40
337440;18621;4;59;25
337459;18621;13;87;90
337478;18622;16;32;89
337497;18625;10;42;16
337516;18627;0;65;54
337535;18628;1;71;52
337554;18629;6;78;15
337573;18630;3;17;55
337592;18632;5;31;25
337611;18632;7;42;76
337630;18632;8;86;96
337649;18633;2;5;26
337668;18633;11;99;17
337687;18634;-1;66;72
337706;18635;12;40;47
337725;18636;17;17;41
337744;18637;15;3;8
337763;18638;14;8;71
337782;18638;18;63;53
337801;18639;9;4;40
337820;18641;4;59;25
337839;18641;13;87;90
337858;18642;16;32;89
337877;18645;10;42;16
337896;18647;0;65;54
337915;18648;1;71;52
337934;18649;6;78;15
337953;18650;3;17;55
337972;18652;5;31;25
337991;18652;7;42;76
338010;18652;8;86;96
338029;18653;2;5;26
338048;18653;11;99;17
338067;18654;-1;66;72
338086;18655;12;40;47
338105;18656;17;17;41
338124;18657;15;3;8
338143;18658;14;8;71
338162;18658;18;63;53
338181;18659;9;4;40
338200;18661;4;59;25
338219;18661;13;87;90
338238;18662;16;32;89
338257;18665;10;42;16
338276;18667;0;65;54
338295;18668;1;71;52
338314;18669;6;78;15
338333;18670;3;17;55
338352;18672;5;31;25
338371;18672;7;42;76
338390;18672;8;86;96
338409;18673;2;5;26
338428;18673;11;99;17
338447;18674;-1;66;72
338466;18675;12;40;47
338485;18676;17;17;41
338504;18677;15;3;8
338523;18678;14;8;71
338542;18678;18;63;53
338561;18679;9;4;40
338580;18681;4;59;25
338599;18681;13;87;90
338618;18682;16;32;89
338637;18685;10;42;16
338656;18687;0;65;54
338675;18688;1;71;52
338694;18689;6;78;15
338713;18690;3;17;55
338732;18692;5;31;25
338751;18692;7;42;76
338770;18692;8;86;96
338789;18693;2;5;26
338808;18693;11;99;17
338827;18694;-1;66;72
338846;18695;12;40;47
338865;18696;17;17;41
338884;18697;15;3;8
338903;18698;14;8;71
338922;18698;18;63;53
338941;18699;9;4;40
338960;18701;4;59;25
338979;18701;13;87;90
338998;18702;16;32;89
339017;18705;10;42;16
339036;18707;0;65;54
339055;18708;1;71;52
339074;18709;6;78;15
339093;18710;3;17;55
339112;18712;5;31;25
